ts,device_id,topic,m_key,m_value
"""2025-10-14T11:12:37.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:12:37.000Z""",demodata,demodata/hump,hump,21
"""2025-10-14T11:12:38.000Z""",sensor,sensor/t5,t5,20.8
"""2025-10-14T11:12:38.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:12:38.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:12:38.000Z""",demodata,demodata/hump,hump,22
"""2025-10-14T11:12:38.000Z""",cncmqtt,cncmqtt/temp,temp,27
"""2025-10-14T11:12:38.000Z""",cnc,cnc/lathe/x,lathe,15.75
"""2025-10-14T11:12:38.000Z""",cncmqtt,cncmqtt/hump,hump,22
"""2025-10-14T11:12:38.000Z""",cnc,cnc/lathe/z,lathe,3.17
"""2025-10-14T11:12:38.000Z""",cnc,cnc/lathe/programpercent,lathe,21
"""2025-10-14T11:12:39.000Z""",sensor,sensor/t5,t5,20.8
"""2025-10-14T11:12:39.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:12:39.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:12:39.000Z""",demodata,demodata/hump,hump,21
"""2025-10-14T11:12:40.000Z""",sensor,sensor/t5,t5,20.8
"""2025-10-14T11:12:40.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:12:40.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:12:40.000Z""",demodata,demodata/hump,hump,17
"""2025-10-14T11:12:40.000Z""",cncmqtt,cncmqtt/temp,temp,28
"""2025-10-14T11:12:40.000Z""",cncmqtt,cncmqtt/hump,hump,26
"""2025-10-14T11:12:40.000Z""",cnc,cnc/lathe/x,lathe,91.27
"""2025-10-14T11:12:40.000Z""",cnc,cnc/lathe/z,lathe,2.58
"""2025-10-14T11:12:40.000Z""",cnc,cnc/lathe/programpercent,lathe,24
"""2025-10-14T11:12:41.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:12:41.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:12:41.000Z""",demodata,demodata/temp,temp,28
"""2025-10-14T11:12:41.000Z""",demodata,demodata/hump,hump,16
"""2025-10-14T11:12:42.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:12:42.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:12:42.000Z""",demodata,demodata/temp,temp,28
"""2025-10-14T11:12:42.000Z""",demodata,demodata/hump,hump,13
"""2025-10-14T11:12:42.000Z""",cncmqtt,cncmqtt/temp,temp,28
"""2025-10-14T11:12:42.000Z""",cncmqtt,cncmqtt/hump,hump,19
"""2025-10-14T11:12:42.000Z""",cnc,cnc/lathe/x,lathe,61.43
"""2025-10-14T11:12:42.000Z""",cnc,cnc/lathe/z,lathe,-2.7
"""2025-10-14T11:12:42.000Z""",cnc,cnc/lathe/programpercent,lathe,26
"""2025-10-14T11:12:43.000Z""",sensor,sensor/t5,t5,20.8
"""2025-10-14T11:12:43.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:12:43.000Z""",demodata,demodata/temp,temp,28
"""2025-10-14T11:12:43.000Z""",demodata,demodata/hump,hump,25
"""2025-10-14T11:12:44.000Z""",sensor,sensor/t5,t5,20.8
"""2025-10-14T11:12:44.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:12:44.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:12:44.000Z""",demodata,demodata/hump,hump,26
"""2025-10-14T11:12:44.000Z""",cncmqtt,cncmqtt/temp,temp,25
"""2025-10-14T11:12:44.000Z""",cncmqtt,cncmqtt/hump,hump,26
"""2025-10-14T11:12:44.000Z""",cnc,cnc/lathe/x,lathe,49.43
"""2025-10-14T11:12:44.000Z""",cnc,cnc/lathe/z,lathe,2
"""2025-10-14T11:12:44.000Z""",cnc,cnc/lathe/programpercent,lathe,29
"""2025-10-14T11:12:45.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:12:45.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:12:45.000Z""",demodata,demodata/temp,temp,25
"""2025-10-14T11:12:45.000Z""",demodata,demodata/hump,hump,30
"""2025-10-14T11:12:46.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:12:46.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:12:46.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:12:46.000Z""",demodata,demodata/hump,hump,26
"""2025-10-14T11:12:46.000Z""",cncmqtt,cncmqtt/temp,temp,30
"""2025-10-14T11:12:46.000Z""",cncmqtt,cncmqtt/hump,hump,17
"""2025-10-14T11:12:46.000Z""",cnc,cnc/lathe/x,lathe,94.76
"""2025-10-14T11:12:46.000Z""",cnc,cnc/lathe/z,lathe,-5.56
"""2025-10-14T11:12:46.000Z""",cnc,cnc/lathe/programpercent,lathe,31
"""2025-10-14T11:12:47.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:12:47.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:12:47.000Z""",demodata,demodata/hump,hump,19
"""2025-10-14T11:12:47.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:12:48.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:12:48.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:12:48.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:12:48.000Z""",demodata,demodata/hump,hump,14
"""2025-10-14T11:12:48.000Z""",cncmqtt,cncmqtt/temp,temp,25
"""2025-10-14T11:12:48.000Z""",cncmqtt,cncmqtt/hump,hump,18
"""2025-10-14T11:12:48.000Z""",cnc,cnc/lathe/x,lathe,90.01
"""2025-10-14T11:12:48.000Z""",cnc,cnc/lathe/programpercent,lathe,34
"""2025-10-14T11:12:48.000Z""",cnc,cnc/lathe/z,lathe,2.48
"""2025-10-14T11:12:49.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:12:49.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:12:49.000Z""",demodata,demodata/hump,hump,14
"""2025-10-14T11:12:49.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:12:50.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:12:50.000Z""",demodata,demodata/hump,hump,24
"""2025-10-14T11:12:50.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:12:50.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:12:50.000Z""",cncmqtt,cncmqtt/temp,temp,28
"""2025-10-14T11:12:50.000Z""",cncmqtt,cncmqtt/hump,hump,15
"""2025-10-14T11:12:50.000Z""",cnc,cnc/lathe/x,lathe,-4.2
"""2025-10-14T11:12:50.000Z""",cnc,cnc/lathe/z,lathe,-8.1
"""2025-10-14T11:12:50.000Z""",cnc,cnc/lathe/programpercent,lathe,37
"""2025-10-14T11:12:51.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:12:51.000Z""",demodata,demodata/hump,hump,10
"""2025-10-14T11:12:51.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:12:51.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:12:52.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:12:52.000Z""",demodata,demodata/hump,hump,15
"""2025-10-14T11:12:52.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:12:52.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:12:52.000Z""",cncmqtt,cncmqtt/temp,temp,29
"""2025-10-14T11:12:53.000Z""",cncmqtt,cncmqtt/hump,hump,20
"""2025-10-14T11:12:53.000Z""",cnc,cnc/lathe/x,lathe,46.43
"""2025-10-14T11:12:53.000Z""",cnc,cnc/lathe/programpercent,lathe,39
"""2025-10-14T11:12:53.000Z""",cnc,cnc/lathe/z,lathe,1.91
"""2025-10-14T11:12:53.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:12:53.000Z""",demodata,demodata/hump,hump,28
"""2025-10-14T11:12:53.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:12:53.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:12:54.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:12:54.000Z""",demodata,demodata/hump,hump,12
"""2025-10-14T11:12:54.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:12:54.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:12:55.000Z""",cnc,cnc/lathe/programpercent,lathe,41
"""2025-10-14T11:12:55.000Z""",cnc,cnc/lathe/x,lathe,43.12
"""2025-10-14T11:12:55.000Z""",cnc,cnc/lathe/z,lathe,-1.98
"""2025-10-14T11:12:55.000Z""",cncmqtt,cncmqtt/hump,hump,17
"""2025-10-14T11:12:55.000Z""",cncmqtt,cncmqtt/temp,temp,27
"""2025-10-14T11:12:55.000Z""",demodata,demodata/temp,temp,25
"""2025-10-14T11:12:55.000Z""",demodata,demodata/hump,hump,25
"""2025-10-14T11:12:55.000Z""",sensor,sensor/t5,t5,20.8
"""2025-10-14T11:12:55.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:12:56.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:12:56.000Z""",demodata,demodata/hump,hump,19
"""2025-10-14T11:12:56.000Z""",sensor,sensor/t5,t5,20.8
"""2025-10-14T11:12:56.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:12:57.000Z""",cncmqtt,cncmqtt/temp,temp,29
"""2025-10-14T11:12:57.000Z""",cncmqtt,cncmqtt/hump,hump,18
"""2025-10-14T11:12:57.000Z""",cnc,cnc/lathe/x,lathe,96.79
"""2025-10-14T11:12:57.000Z""",cnc,cnc/lathe/programpercent,lathe,44
"""2025-10-14T11:12:57.000Z""",cnc,cnc/lathe/z,lathe,-8.04
"""2025-10-14T11:12:57.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:12:57.000Z""",demodata,demodata/hump,hump,11
"""2025-10-14T11:12:57.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:12:57.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:12:58.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:12:58.000Z""",demodata,demodata/hump,hump,14
"""2025-10-14T11:12:58.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:12:58.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:12:59.000Z""",cncmqtt,cncmqtt/temp,temp,28
"""2025-10-14T11:12:59.000Z""",cncmqtt,cncmqtt/hump,hump,30
"""2025-10-14T11:12:59.000Z""",cnc,cnc/lathe/x,lathe,55.09
"""2025-10-14T11:12:59.000Z""",cnc,cnc/lathe/z,lathe,-7.78
"""2025-10-14T11:12:59.000Z""",cnc,cnc/lathe/programpercent,lathe,46
"""2025-10-14T11:12:59.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:12:59.000Z""",demodata,demodata/hump,hump,26
"""2025-10-14T11:12:59.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:12:59.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:13:00.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:13:00.000Z""",demodata,demodata/hump,hump,28
"""2025-10-14T11:13:00.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:13:00.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:13:01.000Z""",cncmqtt,cncmqtt/temp,temp,27
"""2025-10-14T11:13:01.000Z""",cncmqtt,cncmqtt/hump,hump,15
"""2025-10-14T11:13:01.000Z""",cnc,cnc/lathe/x,lathe,21.06
"""2025-10-14T11:13:01.000Z""",cnc,cnc/lathe/z,lathe,-0.31
"""2025-10-14T11:13:01.000Z""",cnc,cnc/lathe/programpercent,lathe,49
"""2025-10-14T11:13:01.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:13:01.000Z""",demodata,demodata/hump,hump,28
"""2025-10-14T11:13:01.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:13:01.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:13:02.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:13:02.000Z""",demodata,demodata/hump,hump,30
"""2025-10-14T11:13:02.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:13:02.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:13:03.000Z""",cncmqtt,cncmqtt/temp,temp,25
"""2025-10-14T11:13:03.000Z""",cncmqtt,cncmqtt/hump,hump,11
"""2025-10-14T11:13:03.000Z""",cnc,cnc/lathe/x,lathe,80.65
"""2025-10-14T11:13:03.000Z""",cnc,cnc/lathe/programpercent,lathe,51
"""2025-10-14T11:13:03.000Z""",cnc,cnc/lathe/z,lathe,-2.73
"""2025-10-14T11:13:03.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:13:03.000Z""",demodata,demodata/hump,hump,10
"""2025-10-14T11:13:03.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:13:03.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:13:04.000Z""",demodata,demodata/temp,temp,25
"""2025-10-14T11:13:04.000Z""",demodata,demodata/hump,hump,10
"""2025-10-14T11:13:04.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:13:04.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:13:05.000Z""",cncmqtt,cncmqtt/temp,temp,29
"""2025-10-14T11:13:05.000Z""",cncmqtt,cncmqtt/hump,hump,29
"""2025-10-14T11:13:05.000Z""",cnc,cnc/lathe/x,lathe,-13.57
"""2025-10-14T11:13:05.000Z""",cnc,cnc/lathe/programpercent,lathe,54
"""2025-10-14T11:13:05.000Z""",cnc,cnc/lathe/z,lathe,1.11
"""2025-10-14T11:13:05.000Z""",demodata,demodata/temp,temp,28
"""2025-10-14T11:13:05.000Z""",demodata,demodata/hump,hump,21
"""2025-10-14T11:13:05.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:13:05.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:13:06.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:13:06.000Z""",demodata,demodata/hump,hump,27
"""2025-10-14T11:13:06.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:13:06.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:13:07.000Z""",cncmqtt,cncmqtt/temp,temp,28
"""2025-10-14T11:13:07.000Z""",cncmqtt,cncmqtt/hump,hump,19
"""2025-10-14T11:13:07.000Z""",cnc,cnc/lathe/programpercent,lathe,57
"""2025-10-14T11:13:07.000Z""",cnc,cnc/lathe/x,lathe,-10.71
"""2025-10-14T11:13:07.000Z""",cnc,cnc/lathe/z,lathe,-4.46
"""2025-10-14T11:13:07.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:13:07.000Z""",demodata,demodata/hump,hump,22
"""2025-10-14T11:13:07.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:13:07.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:13:08.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:13:08.000Z""",demodata,demodata/hump,hump,11
"""2025-10-14T11:13:08.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:13:08.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:13:09.000Z""",cncmqtt,cncmqtt/temp,temp,27
"""2025-10-14T11:13:09.000Z""",cncmqtt,cncmqtt/hump,hump,27
"""2025-10-14T11:13:09.000Z""",cnc,cnc/lathe/x,lathe,8.96
"""2025-10-14T11:13:09.000Z""",cnc,cnc/lathe/z,lathe,9.82
"""2025-10-14T11:13:09.000Z""",cnc,cnc/lathe/programpercent,lathe,60
"""2025-10-14T11:13:09.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:13:09.000Z""",demodata,demodata/hump,hump,19
"""2025-10-14T11:13:09.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:13:09.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:13:10.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:13:10.000Z""",demodata,demodata/hump,hump,26
"""2025-10-14T11:13:10.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:13:10.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:13:11.000Z""",cncmqtt,cncmqtt/temp,temp,26
"""2025-10-14T11:13:11.000Z""",cncmqtt,cncmqtt/hump,hump,10
"""2025-10-14T11:13:11.000Z""",cnc,cnc/lathe/x,lathe,57.45
"""2025-10-14T11:13:11.000Z""",cnc,cnc/lathe/z,lathe,2.33
"""2025-10-14T11:13:11.000Z""",cnc,cnc/lathe/programpercent,lathe,63
"""2025-10-14T11:13:11.000Z""",demodata,demodata/temp,temp,28
"""2025-10-14T11:13:11.000Z""",demodata,demodata/hump,hump,11
"""2025-10-14T11:13:11.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:13:11.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:13:12.000Z""",demodata,demodata/temp,temp,28
"""2025-10-14T11:13:12.000Z""",demodata,demodata/hump,hump,22
"""2025-10-14T11:13:12.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:13:12.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:13:13.000Z""",cncmqtt,cncmqtt/temp,temp,27
"""2025-10-14T11:13:13.000Z""",cnc,cnc/lathe/x,lathe,27.1
"""2025-10-14T11:13:13.000Z""",cncmqtt,cncmqtt/hump,hump,12
"""2025-10-14T11:13:13.000Z""",cnc,cnc/lathe/programpercent,lathe,65
"""2025-10-14T11:13:13.000Z""",cnc,cnc/lathe/z,lathe,-5.84
"""2025-10-14T11:13:13.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:13:13.000Z""",demodata,demodata/hump,hump,15
"""2025-10-14T11:13:13.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:13:13.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:13:14.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:13:14.000Z""",demodata,demodata/hump,hump,21
"""2025-10-14T11:13:14.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:13:14.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:13:15.000Z""",cncmqtt,cncmqtt/temp,temp,25
"""2025-10-14T11:13:15.000Z""",cncmqtt,cncmqtt/hump,hump,28
"""2025-10-14T11:13:15.000Z""",cnc,cnc/lathe/x,lathe,26.76
"""2025-10-14T11:13:15.000Z""",cnc,cnc/lathe/z,lathe,-5.96
"""2025-10-14T11:13:15.000Z""",cnc,cnc/lathe/programpercent,lathe,68
"""2025-10-14T11:13:15.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:13:15.000Z""",demodata,demodata/hump,hump,21
"""2025-10-14T11:13:15.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:13:15.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:13:16.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:13:16.000Z""",demodata,demodata/hump,hump,12
"""2025-10-14T11:13:16.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:13:16.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:13:17.000Z""",cncmqtt,cncmqtt/temp,temp,25
"""2025-10-14T11:13:17.000Z""",cncmqtt,cncmqtt/hump,hump,25
"""2025-10-14T11:13:17.000Z""",cnc,cnc/lathe/x,lathe,97.89
"""2025-10-14T11:13:17.000Z""",cnc,cnc/lathe/z,lathe,-5.6
"""2025-10-14T11:13:17.000Z""",cnc,cnc/lathe/programpercent,lathe,71
"""2025-10-14T11:13:17.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:13:17.000Z""",demodata,demodata/hump,hump,11
"""2025-10-14T11:13:17.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:13:17.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:13:18.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:13:18.000Z""",demodata,demodata/hump,hump,12
"""2025-10-14T11:13:18.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:13:18.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:13:19.000Z""",cncmqtt,cncmqtt/temp,temp,29
"""2025-10-14T11:13:19.000Z""",cncmqtt,cncmqtt/hump,hump,25
"""2025-10-14T11:13:19.000Z""",cnc,cnc/lathe/x,lathe,19.04
"""2025-10-14T11:13:19.000Z""",cnc,cnc/lathe/z,lathe,-10.01
"""2025-10-14T11:13:19.000Z""",cnc,cnc/lathe/programpercent,lathe,74
"""2025-10-14T11:13:19.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:13:19.000Z""",demodata,demodata/hump,hump,29
"""2025-10-14T11:13:19.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:13:19.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:13:20.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:13:20.000Z""",demodata,demodata/hump,hump,21
"""2025-10-14T11:13:20.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:13:20.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:13:21.000Z""",cncmqtt,cncmqtt/temp,temp,25
"""2025-10-14T11:13:21.000Z""",cncmqtt,cncmqtt/hump,hump,23
"""2025-10-14T11:13:21.000Z""",cnc,cnc/lathe/x,lathe,33.5
"""2025-10-14T11:13:21.000Z""",cnc,cnc/lathe/z,lathe,6.21
"""2025-10-14T11:13:21.000Z""",cnc,cnc/lathe/programpercent,lathe,76
"""2025-10-14T11:13:21.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:13:21.000Z""",demodata,demodata/hump,hump,12
"""2025-10-14T11:13:21.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:13:21.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:13:22.000Z""",demodata,demodata/temp,temp,25
"""2025-10-14T11:13:22.000Z""",demodata,demodata/hump,hump,30
"""2025-10-14T11:13:22.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:13:22.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:13:23.000Z""",cncmqtt,cncmqtt/temp,temp,30
"""2025-10-14T11:13:23.000Z""",cncmqtt,cncmqtt/hump,hump,19
"""2025-10-14T11:13:23.000Z""",cnc,cnc/lathe/z,lathe,-7.02
"""2025-10-14T11:13:23.000Z""",cnc,cnc/lathe/x,lathe,53.29
"""2025-10-14T11:13:23.000Z""",cnc,cnc/lathe/programpercent,lathe,79
"""2025-10-14T11:13:23.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:13:23.000Z""",demodata,demodata/hump,hump,12
"""2025-10-14T11:13:23.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:13:23.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:13:24.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:13:24.000Z""",demodata,demodata/hump,hump,29
"""2025-10-14T11:13:24.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:13:24.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:13:25.000Z""",cncmqtt,cncmqtt/temp,temp,29
"""2025-10-14T11:13:25.000Z""",cncmqtt,cncmqtt/hump,hump,16
"""2025-10-14T11:13:25.000Z""",cnc,cnc/lathe/x,lathe,24.29
"""2025-10-14T11:13:25.000Z""",cnc,cnc/lathe/z,lathe,-2.16
"""2025-10-14T11:13:25.000Z""",cnc,cnc/lathe/programpercent,lathe,82
"""2025-10-14T11:13:25.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:13:25.000Z""",demodata,demodata/hump,hump,28
"""2025-10-14T11:13:25.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:13:25.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:13:26.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:13:26.000Z""",demodata,demodata/hump,hump,13
"""2025-10-14T11:13:26.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:13:26.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:13:27.000Z""",cncmqtt,cncmqtt/temp,temp,28
"""2025-10-14T11:13:27.000Z""",cncmqtt,cncmqtt/hump,hump,18
"""2025-10-14T11:13:27.000Z""",cnc,cnc/lathe/x,lathe,5.3
"""2025-10-14T11:13:27.000Z""",cnc,cnc/lathe/programpercent,lathe,84
"""2025-10-14T11:13:27.000Z""",cnc,cnc/lathe/z,lathe,5.72
"""2025-10-14T11:13:27.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:13:27.000Z""",demodata,demodata/hump,hump,15
"""2025-10-14T11:13:27.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:13:27.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:13:28.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:13:28.000Z""",demodata,demodata/hump,hump,12
"""2025-10-14T11:13:28.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:13:28.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:13:29.000Z""",cncmqtt,cncmqtt/temp,temp,27
"""2025-10-14T11:13:29.000Z""",cncmqtt,cncmqtt/hump,hump,19
"""2025-10-14T11:13:29.000Z""",cnc,cnc/lathe/x,lathe,-11.92
"""2025-10-14T11:13:29.000Z""",cnc,cnc/lathe/programpercent,lathe,87
"""2025-10-14T11:13:29.000Z""",cnc,cnc/lathe/z,lathe,4.87
"""2025-10-14T11:13:29.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:13:29.000Z""",demodata,demodata/hump,hump,26
"""2025-10-14T11:13:29.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:13:29.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:13:30.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:13:30.000Z""",demodata,demodata/hump,hump,11
"""2025-10-14T11:13:30.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:13:30.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:13:31.000Z""",cncmqtt,cncmqtt/temp,temp,27
"""2025-10-14T11:13:31.000Z""",cncmqtt,cncmqtt/hump,hump,22
"""2025-10-14T11:13:31.000Z""",cnc,cnc/lathe/x,lathe,39.15
"""2025-10-14T11:13:31.000Z""",cnc,cnc/lathe/z,lathe,-6.5
"""2025-10-14T11:13:31.000Z""",cnc,cnc/lathe/programpercent,lathe,89
"""2025-10-14T11:13:31.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:13:31.000Z""",demodata,demodata/hump,hump,14
"""2025-10-14T11:13:31.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:13:31.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:13:32.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:13:32.000Z""",demodata,demodata/hump,hump,16
"""2025-10-14T11:13:32.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:13:32.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:13:33.000Z""",cncmqtt,cncmqtt/temp,temp,26
"""2025-10-14T11:13:33.000Z""",cncmqtt,cncmqtt/hump,hump,11
"""2025-10-14T11:13:33.000Z""",cnc,cnc/lathe/x,lathe,22.83
